Exception in thread "DisconnectableInputStream source reader" org.gradle.api.UncheckedIOException: java.io.IOException: Bad file descriptor
	at org.gradle.internal.UncheckedException.throwAsUncheckedException(UncheckedException.java:61)
	at org.gradle.internal.UncheckedException.throwAsUncheckedException(UncheckedException.java:41)
	at org.gradle.util.DisconnectableInputStream$1.run(DisconnectableInputStream.java:127)
	at java.lang.Thread.run(Thread.java:748)
Caused by: java.io.IOException: Bad file descriptor
	at java.io.FileInputStream.readBytes(Native Method)
	at java.io.FileInputStream.read(FileInputStream.java:255)
	at java.io.BufferedInputStream.read1(BufferedInputStream.java:284)
	at java.io.BufferedInputStream.read(BufferedInputStream.java:345)
	at org.gradle.util.DisconnectableInputStream$1.run(DisconnectableInputStream.java:98)
	... 1 more
Configuration on demand is an incubating feature.
> Task :compileJava UP-TO-DATE
> Task :processResources NO-SOURCE
> Task :classes UP-TO-DATE

> Task :runRepertoire
trial,generation,bestSize,runtime,profit,distance,structureDistance,plan,init,window,buildProb,runtimeKill,trimmerChance,scenario,averageSize
0,2,8,50,2.53903627815E7,-1.0,-1.0,scratch,scratch,10000,0.9,0.75,0.1,"1000,false,0.5,0.7,1.0,0.5,150.0,200.0,300.0,80.0,3.0,1.5384615384615385,2.0,3.2,0.05,0.01,0.05,0.05,0.1,0.1,1.0,0.0",14.0
0,3,10,39,2.562671600250001E7,-1.0,-1.0,scratch,scratch,10000,0.9,0.75,0.1,"1000,false,0.5,0.7,1.0,0.5,150.0,200.0,300.0,80.0,3.0,1.5384615384615385,2.0,3.2,0.05,0.01,0.05,0.05,0.1,0.1,1.0,0.0",15.0
0,4,16,72,2.5662807083947077E7,-1.0,-1.0,scratch,scratch,10000,0.9,0.75,0.1,"1000,false,0.5,0.7,1.0,0.5,150.0,200.0,300.0,80.0,3.0,1.5384615384615385,2.0,3.2,0.05,0.01,0.05,0.05,0.1,0.1,1.0,0.0",15.0
0,5,12,114,2.7894448898280177E7,-1.0,-1.0,scratch,scratch,10000,0.9,0.75,0.1,"1000,false,0.5,0.7,1.0,0.5,150.0,200.0,300.0,80.0,3.0,1.5384615384615385,2.0,3.2,0.05,0.01,0.05,0.05,0.1,0.1,1.0,0.0",17.0
0,6,15,117,2.8124124642154448E7,-1.0,-1.0,scratch,scratch,10000,0.9,0.75,0.1,"1000,false,0.5,0.7,1.0,0.5,150.0,200.0,300.0,80.0,3.0,1.5384615384615385,2.0,3.2,0.05,0.01,0.05,0.05,0.1,0.1,1.0,0.0",17.0
0,7,15,98,2.8649505615227476E7,-1.0,-1.0,scratch,scratch,10000,0.9,0.75,0.1,"1000,false,0.5,0.7,1.0,0.5,150.0,200.0,300.0,80.0,3.0,1.5384615384615385,2.0,3.2,0.05,0.01,0.05,0.05,0.1,0.1,1.0,0.0",16.0
0,8,15,148,2.8649505615227476E7,-1.0,-1.0,scratch,scratch,10000,0.9,0.75,0.1,"1000,false,0.5,0.7,1.0,0.5,150.0,200.0,300.0,80.0,3.0,1.5384615384615385,2.0,3.2,0.05,0.01,0.05,0.05,0.1,0.1,1.0,0.0",16.0
0,9,16,251,2.9465363684255213E7,-1.0,-1.0,scratch,scratch,10000,0.9,0.75,0.1,"1000,false,0.5,0.7,1.0,0.5,150.0,200.0,300.0,80.0,3.0,1.5384615384615385,2.0,3.2,0.05,0.01,0.05,0.05,0.1,0.1,1.0,0.0",17.0
0,10,16,315,2.9463369533571605E7,-1.0,-1.0,scratch,scratch,10000,0.9,0.75,0.1,"1000,false,0.5,0.7,1.0,0.5,150.0,200.0,300.0,80.0,3.0,1.5384615384615385,2.0,3.2,0.05,0.01,0.05,0.05,0.1,0.1,1.0,0.0",17.0
0,11,16,404,2.9463369533571605E7,-1.0,-1.0,scratch,scratch,10000,0.9,0.75,0.1,"1000,false,0.5,0.7,1.0,0.5,150.0,200.0,300.0,80.0,3.0,1.5384615384615385,2.0,3.2,0.05,0.01,0.05,0.05,0.1,0.1,1.0,0.0",18.0
0,12,16,600,2.9461375382888E7,-1.0,-1.0,scratch,scratch,10000,0.9,0.75,0.1,"1000,false,0.5,0.7,1.0,0.5,150.0,200.0,300.0,80.0,3.0,1.5384615384615385,2.0,3.2,0.05,0.01,0.05,0.05,0.1,0.1,1.0,0.0",18.0
0,13,19,1106,2.9459464911052473E7,-1.0,-1.0,scratch,scratch,10000,0.9,0.75,0.1,"1000,false,0.5,0.7,1.0,0.5,150.0,200.0,300.0,80.0,3.0,1.5384615384615385,2.0,3.2,0.05,0.01,0.05,0.05,0.1,0.1,1.0,0.0",18.0
0,14,20,1335,2.9457493642092563E7,-1.0,-1.0,scratch,scratch,10000,0.9,0.75,0.1,"1000,false,0.5,0.7,1.0,0.5,150.0,200.0,300.0,80.0,3.0,1.5384615384615385,2.0,3.2,0.05,0.01,0.05,0.05,0.1,0.1,1.0,0.0",18.0
0,0,4,36,1.13582480787E7,-1.0,-1.0,scratch,scratch,10000,0.9,0.75,0.1,"381,false,0.5,0.7,1.0,0.435806837630874,150.0,200.0,300.0,-149.60066778519888,3.0,0.30855303903918396,2.0,3.2,0.05,0.01,0.05,0.05,0.1,0.1,1.0,0.0",9.0
0,1,4,9,1.13582480787E7,-1.0,-1.0,scratch,scratch,10000,0.9,0.75,0.1,"381,false,0.5,0.7,1.0,0.435806837630874,150.0,200.0,300.0,-149.60066778519888,3.0,0.30855303903918396,2.0,3.2,0.05,0.01,0.05,0.05,0.1,0.1,1.0,0.0",10.0
0,2,4,12,1.13582480787E7,-1.0,-1.0,scratch,scratch,10000,0.9,0.75,0.1,"381,false,0.5,0.7,1.0,0.435806837630874,150.0,200.0,300.0,-149.60066778519888,3.0,0.30855303903918396,2.0,3.2,0.05,0.01,0.05,0.05,0.1,0.1,1.0,0.0",9.0
0,3,9,12,1.1359778960909704E7,-1.0,-1.0,scratch,scratch,10000,0.9,0.75,0.1,"381,false,0.5,0.7,1.0,0.435806837630874,150.0,200.0,300.0,-149.60066778519888,3.0,0.30855303903918396,2.0,3.2,0.05,0.01,0.05,0.05,0.1,0.1,1.0,0.0",8.0
0,4,9,11,1.1359778960909704E7,-1.0,-1.0,scratch,scratch,10000,0.9,0.75,0.1,"381,false,0.5,0.7,1.0,0.435806837630874,150.0,200.0,300.0,-149.60066778519888,3.0,0.30855303903918396,2.0,3.2,0.05,0.01,0.05,0.05,0.1,0.1,1.0,0.0",7.0
0,5,6,12,1.1363975090908002E7,-1.0,-1.0,scratch,scratch,10000,0.9,0.75,0.1,"381,false,0.5,0.7,1.0,0.435806837630874,150.0,200.0,300.0,-149.60066778519888,3.0,0.30855303903918396,2.0,3.2,0.05,0.01,0.05,0.05,0.1,0.1,1.0,0.0",8.0
0,6,6,15,1.1363975688908001E7,-1.0,-1.0,scratch,scratch,10000,0.9,0.75,0.1,"381,false,0.5,0.7,1.0,0.435806837630874,150.0,200.0,300.0,-149.60066778519888,3.0,0.30855303903918396,2.0,3.2,0.05,0.01,0.05,0.05,0.1,0.1,1.0,0.0",9.0
0,7,6,22,1.1365189011227002E7,-1.0,-1.0,scratch,scratch,10000,0.9,0.75,0.1,"381,false,0.5,0.7,1.0,0.435806837630874,150.0,200.0,300.0,-149.60066778519888,3.0,0.30855303903918396,2.0,3.2,0.05,0.01,0.05,0.05,0.1,0.1,1.0,0.0",10.0
0,8,8,23,1.1365679108207E7,-1.0,-1.0,scratch,scratch,10000,0.9,0.75,0.1,"381,false,0.5,0.7,1.0,0.435806837630874,150.0,200.0,300.0,-149.60066778519888,3.0,0.30855303903918396,2.0,3.2,0.05,0.01,0.05,0.05,0.1,0.1,1.0,0.0",10.0
0,9,8,19,1.1365679108207E7,-1.0,-1.0,scratch,scratch,10000,0.9,0.75,0.1,"381,false,0.5,0.7,1.0,0.435806837630874,150.0,200.0,300.0,-149.60066778519888,3.0,0.30855303903918396,2.0,3.2,0.05,0.01,0.05,0.05,0.1,0.1,1.0,0.0",10.0
0,10,8,31,1.1365679108207E7,-1.0,-1.0,scratch,scratch,10000,0.9,0.75,0.1,"381,false,0.5,0.7,1.0,0.435806837630874,150.0,200.0,300.0,-149.60066778519888,3.0,0.30855303903918396,2.0,3.2,0.05,0.01,0.05,0.05,0.1,0.1,1.0,0.0",10.0
0,11,8,14,1.1365679108207E7,-1.0,-1.0,scratch,scratch,10000,0.9,0.75,0.1,"381,false,0.5,0.7,1.0,0.435806837630874,150.0,200.0,300.0,-149.60066778519888,3.0,0.30855303903918396,2.0,3.2,0.05,0.01,0.05,0.05,0.1,0.1,1.0,0.0",10.0
0,12,8,12,1.1365679108207E7,-1.0,-1.0,scratch,scratch,10000,0.9,0.75,0.1,"381,false,0.5,0.7,1.0,0.435806837630874,150.0,200.0,300.0,-149.60066778519888,3.0,0.30855303903918396,2.0,3.2,0.05,0.01,0.05,0.05,0.1,0.1,1.0,0.0",10.0
0,13,8,14,1.1365679108207E7,-1.0,-1.0,scratch,scratch,10000,0.9,0.75,0.1,"381,false,0.5,0.7,1.0,0.435806837630874,150.0,200.0,300.0,-149.60066778519888,3.0,0.30855303903918396,2.0,3.2,0.05,0.01,0.05,0.05,0.1,0.1,1.0,0.0",10.0
0,14,8,12,1.1365679108207E7,-1.0,-1.0,scratch,scratch,10000,0.9,0.75,0.1,"381,false,0.5,0.7,1.0,0.435806837630874,150.0,200.0,300.0,-149.60066778519888,3.0,0.30855303903918396,2.0,3.2,0.05,0.01,0.05,0.05,0.1,0.1,1.0,0.0",10.0
0,0,8,26,2.1263666148000006E7,-1.0,-1.0,scratch,scratch,10000,0.9,0.75,0.1,"1000,false,0.5,0.7,1.0,0.5,150.0,200.0,300.0,80.0,3.0,1.5384615384615385,2.0,3.2,0.05,0.01,0.05,0.05,0.1,0.1,1.0,0.0",11.0
0,1,11,17,2.2325461285604607E7,-1.0,-1.0,scratch,scratch,10000,0.9,0.75,0.1,"1000,false,0.5,0.7,1.0,0.5,150.0,200.0,300.0,80.0,3.0,1.5384615384615385,2.0,3.2,0.05,0.01,0.05,0.05,0.1,0.1,1.0,0.0",12.0
0,2,12,22,2.2953229957129996E7,-1.0,-1.0,scratch,scratch,10000,0.9,0.75,0.1,"1000,false,0.5,0.7,1.0,0.5,150.0,200.0,300.0,80.0,3.0,1.5384615384615385,2.0,3.2,0.05,0.01,0.05,0.05,0.1,0.1,1.0,0.0",14.0
0,3,16,52,2.636853853686001E7,-1.0,-1.0,scratch,scratch,10000,0.9,0.75,0.1,"1000,false,0.5,0.7,1.0,0.5,150.0,200.0,300.0,80.0,3.0,1.5384615384615385,2.0,3.2,0.05,0.01,0.05,0.05,0.1,0.1,1.0,0.0",15.0
0,4,16,94,2.636853853686001E7,-1.0,-1.0,scratch,scratch,10000,0.9,0.75,0.1,"1000,false,0.5,0.7,1.0,0.5,150.0,200.0,300.0,80.0,3.0,1.5384615384615385,2.0,3.2,0.05,0.01,0.05,0.05,0.1,0.1,1.0,0.0",16.0
0,5,17,115,2.723788940443737E7,-1.0,-1.0,scratch,scratch,10000,0.9,0.75,0.1,"1000,false,0.5,0.7,1.0,0.5,150.0,200.0,300.0,80.0,3.0,1.5384615384615385,2.0,3.2,0.05,0.01,0.05,0.05,0.1,0.1,1.0,0.0",17.0
0,6,15,104,2.7325564583697677E7,-1.0,-1.0,scratch,scratch,10000,0.9,0.75,0.1,"1000,false,0.5,0.7,1.0,0.5,150.0,200.0,300.0,80.0,3.0,1.5384615384615385,2.0,3.2,0.05,0.01,0.05,0.05,0.1,0.1,1.0,0.0",18.0
0,7,18,191,2.8910925896886036E7,-1.0,-1.0,scratch,scratch,10000,0.9,0.75,0.1,"1000,false,0.5,0.7,1.0,0.5,150.0,200.0,300.0,80.0,3.0,1.5384615384615385,2.0,3.2,0.05,0.01,0.05,0.05,0.1,0.1,1.0,0.0",19.0
